测试时间:,20230328 14:59:00
波长(nm)/时间(s),497.004
392.000810873497,108.12206510363572
392.471537968622,108.12206510363572
392.942236580378,108.12206510363572
393.412906708739,108.12206510363572
393.883548353679,108.12206510363572
394.35416151517,108.12206510363572
394.824746193186,108.12206510363572
395.295302387701,108.12206510363572
395.765830098687,108.12206510363572
396.236329326118,108.12206510363572
396.706800069967,108.12206510363572
397.177242330208,108.12206510363572
397.647656106815,108.12206510363572
398.118041399759,108.12206510363572
398.588398209015,108.12206510363572
399.058726534556,108.12206510363572
399.529026376356,108.12206510363572
399.999297734387,108.12206510363572
400.469540608623,108.12206510363572
400.939754999037,108.12206510363572
401.409940905604,108.12206510363572
401.880098328295,108.12206510363572
402.350227267084,108.12206510363572
402.820327721946,108.12206510363572
403.290399692852,108.12206510363572
403.760443179777,108.12206510363572
404.230458182693,108.12206510363572
404.700444701575,108.12206510363572
405.170402736395,108.12206510363572
405.640332287126,108.12206510363572
406.110233353743,108.12206510363565
406.580105936218,108.17653710348019
407.049950034525,108.23138428854678
407.519765648636,108.28926042840096
407.989552778527,108.34218509311165
408.459311424169,108.39501137880056
408.929041585536,108.44236634446924
409.398743262601,108.48856363187717
409.868416455339,108.53476593836396
410.338061163721,108.58135743431471
410.807677387722,108.62774142716378
411.277265127314,108.67095762347887
411.746824382472,108.71114233082436
412.216355153168,108.74949991053698
412.685857439376,108.78393195571455
413.155331241069,108.8162839495362
413.624776558221,108.84959637395113
414.094193390804,108.881148029341
414.563581738792,108.91217079558962
415.032941602159,108.94071827050519
415.502272980878,108.97127730571128
415.971575874921,108.99723255385297
416.440850284264,109.02784213236704
416.910096208878,109.0522566663196
417.379313648737,109.08038518836244
417.848502603815,109.10322895672067
418.317663074084,109.12857718460012
418.786795059519,109.15292594950543
419.255898560092,109.17469476672757
419.724973575777,109.19832992344841
420.194020106547,109.22005808266613
420.663038152376,109.24337451046239
421.132027713237,109.26099868670103
421.600988789102,109.28010121962168
422.069921379947,109.29821601440756
422.538825485743,109.31306810824465
