测试时间:,20230328 14:50:06
波长(nm)/时间(s),981.0699999999999
392.000810873497,101.15669687378117
392.471537968622,101.15669687378117
392.942236580378,101.15669687378117
393.412906708739,101.15669687378117
393.883548353679,101.15669687378117
394.35416151517,101.15669687378117
394.824746193186,101.15669687378117
395.295302387701,101.15669687378117
395.765830098687,101.15669687378117
396.236329326118,101.15669687378117
396.706800069967,101.15669687378117
397.177242330208,101.15669687378117
397.647656106815,101.15669687378117
398.118041399759,101.15669687378117
398.588398209015,101.15669687378117
399.058726534556,101.15669687378117
399.529026376356,101.15669687378117
399.999297734387,101.15669687378117
400.469540608623,101.15669687378117
400.939754999037,101.15669687378117
401.409940905604,101.15669687378117
401.880098328295,101.15669687378117
402.350227267084,101.15669687378117
402.820327721946,101.15669687378117
403.290399692852,101.15669687378117
403.760443179777,101.15669687378117
404.230458182693,101.15669687378117
404.700444701575,101.15669687378117
405.170402736395,101.15669687378117
405.640332287126,101.15669687378117
406.110233353743,101.1566968737811
406.580105936218,101.16386730460309
407.049950034525,101.17077664670444
407.519765648636,101.1798394076119
407.989552778527,101.18441707200313
408.459311424169,101.19086748317207
408.929041585536,101.19734787669819
409.398743262601,101.2057394306964
409.868416455339,101.21202110844635
410.338061163721,101.21835565470943
410.807677387722,101.22456212181322
411.277265127314,101.23008775379947
411.746824382472,101.23874837240305
412.216355153168,101.24548039945232
412.685857439376,101.25211150845074
413.155331241069,101.25316257819189
413.624776558221,101.25479708390677
414.094193390804,101.25611723351652
414.563581738792,101.26083962834146
415.032941602159,101.26406350447836
415.502272980878,101.2708610517062
415.971575874921,101.27555419509906
416.440850284264,101.28102101045572
416.910096208878,101.29064858106402
417.379313648737,101.29759601868122
417.848502603815,101.30592893144974
418.317663074084,101.31051011048945
418.786795059519,101.31587896239866
419.255898560092,101.32107824989245
419.724973575777,101.32757860690275
420.194020106547,101.33359259441958
420.663038152376,101.33870130772391
421.132027713237,101.34297843709228
421.600988789102,101.34531452211853
422.069921379947,101.35049607685565
422.538825485743,101.35365823315341
423.007701106464,101.35979747016673
423.476548242084,101.36329709969834
423.945366892576,101.36705507864873
424.414157057913,101.36892666024005
424.882918738068,101.37374167052917
425.351651933015,101.3793627546486
425.820356642728,101.38346129774001
426.289032867179,101.38827539691987
426.757680606342,101.39262539466107
427.22629986019,101.40094127785484
427.694890628697,101.4085147622124
428.163452911836,101.4172605864958
428.63198670958,101.42413334172915
429.100492021902,101.43013515083115
429.568968848776,101.43333751254418
430.037417190176,101.43614774856034
430.505837046074,101.43848681780281
430.974228416444,101.44147696689714
431.44259130126,101.44406297146885
431.910925700494,101.44346861040668
432.37923161412,101.44487727707838
432.847509042111,101.44688992652019
433.315757984441,101.45188183389011
433.783978441083,101.45646485058826
434.25217041201,101.4618587966883
434.720333897195,101.46431448895211
435.188468896613,101.46780294009878
435.656575410236,101.47152377877312
436.124653438037,101.47607070630163
436.592702979991,101.48136571731752
