测试时间:,20230328 14:55:30
波长(nm)/时间(s),500.485
392.000810873497,108.25345558748425
392.471537968622,108.25345558748425
392.942236580378,108.25345558748425
393.412906708739,108.25345558748425
393.883548353679,108.25345558748425
394.35416151517,108.25345558748425
394.824746193186,108.25345558748425
395.295302387701,108.25345558748425
395.765830098687,108.25345558748425
396.236329326118,108.25345558748425
396.706800069967,108.25345558748425
397.177242330208,108.25345558748425
397.647656106815,108.25345558748425
398.118041399759,108.25345558748425
398.588398209015,108.25345558748425
399.058726534556,108.25345558748425
399.529026376356,108.25345558748425
399.999297734387,108.25345558748425
400.469540608623,108.25345558748425
400.939754999037,108.25345558748425
401.409940905604,108.25345558748425
401.880098328295,108.25345558748425
402.350227267084,108.25345558748425
402.820327721946,108.25345558748425
403.290399692852,108.25345558748425
403.760443179777,108.25345558748425
404.230458182693,108.25345558748425
404.700444701575,108.25345558748425
405.170402736395,108.25345558748425
405.640332287126,108.25345558748425
406.110233353743,108.25345558748418
406.580105936218,108.3098708769384
407.049950034525,108.3639576965747
407.519765648636,108.4185706787761
407.989552778527,108.4690053838503
408.459311424169,108.51292228226727
408.929041585536,108.55966646618839
409.398743262601,108.59799693984553
409.868416455339,108.6395023494498
410.338061163721,108.6688785023841
410.807677387722,108.70424646282163
411.277265127314,108.73316641281232
411.746824382472,108.76261134525866
412.216355153168,108.78798395109418
412.685857439376,108.81265477769193
413.155331241069,108.83953435170778
413.624776558221,108.85889355680602
414.094193390804,108.88050507227685
414.563581738792,108.89461214913739
415.032941602159,108.91738203078957
415.502272980878,108.9363123648623
415.971575874921,108.96184102687185
416.440850284264,108.98206363105032
416.910096208878,109.00270416394076
417.379313648737,109.02249093116097
417.848502603815,109.03477640226481
418.317663074084,109.04657715687799
418.786795059519,109.05575511495383
419.255898560092,109.06799077849769
419.724973575777,109.07505897415425
420.194020106547,109.07998636619432
420.663038152376,109.07988862861076
421.132027713237,109.08083592256322
421.600988789102,109.07806728593395
422.069921379947,109.07622910288774
422.538825485743,109.07271995584583
423.007701106464,109.06486312272372
423.476548242084,109.05919101405729
423.945366892576,109.04943348707533
424.414157057913,109.04412530459015
424.882918738068,109.03500982746411
425.351651933015,109.03275155522414
425.820356642728,109.02379622787396
