测试时间:,20230328 14:47:47
波长(nm)/时间(s),502.488
392.000810873497,106.0550708136133
392.471537968622,106.0550708136133
392.942236580378,106.0550708136133
393.412906708739,106.0550708136133
393.883548353679,106.0550708136133
394.35416151517,106.0550708136133
394.824746193186,106.0550708136133
395.295302387701,106.0550708136133
395.765830098687,106.0550708136133
396.236329326118,106.0550708136133
396.706800069967,106.0550708136133
397.177242330208,106.0550708136133
397.647656106815,106.0550708136133
398.118041399759,106.0550708136133
398.588398209015,106.0550708136133
399.058726534556,106.0550708136133
399.529026376356,106.0550708136133
399.999297734387,106.0550708136133
400.469540608623,106.0550708136133
400.939754999037,106.0550708136133
401.409940905604,106.0550708136133
401.880098328295,106.0550708136133
402.350227267084,106.0550708136133
402.820327721946,106.0550708136133
403.290399692852,106.0550708136133
403.760443179777,106.0550708136133
404.230458182693,106.0550708136133
404.700444701575,106.0550708136133
405.170402736395,106.0550708136133
405.640332287126,106.0550708136133
406.110233353743,106.05507081361327
406.580105936218,106.03334310164043
407.049950034525,106.0124429445611
407.519765648636,105.98823331790842
407.989552778527,105.96270560015076
408.459311424169,105.93220587734234
408.929041585536,105.9053679505791
409.398743262601,105.87680907759895
409.868416455339,105.85196760505701
410.338061163721,105.82399696354827
410.807677387722,105.7984143664121
411.277265127314,105.77360523046258
411.746824382472,105.74677861683317
412.216355153168,105.72052877788208
412.685857439376,105.6944415654859
413.155331241069,105.66766157378905
413.624776558221,105.63587093140458
414.094193390804,105.60762363020228
414.563581738792,105.57768834665465
415.032941602159,105.55288563209015
415.502272980878,105.52314630763902
415.971575874921,105.49576970307088
416.440850284264,105.46613705234545
416.910096208878,105.43511370337959
417.379313648737,105.40494297077502
417.848502603815,105.37513547923689
418.317663074084,105.34577807211025
418.786795059519,105.31267117847511
419.255898560092,105.27831367142026
419.724973575777,105.24155717098155
420.194020106547,105.20660941384051
420.663038152376,105.17140847544655
421.132027713237,105.13700092385324
421.600988789102,105.09810654539412
422.069921379947,105.0563012321001
422.538825485743,105.01629656361752
423.007701106464,104.97326560147809
423.476548242084,104.93061806564785
423.945366892576,104.88636226455675
424.414157057913,104.84137046939847
424.882918738068,104.79057673502079
425.351651933015,104.7456722711129
425.820356642728,104.70218206697308
426.289032867179,104.66066676182048
426.757680606342,104.61644683933373
427.22629986019,104.5735058331424
427.694890628697,104.52886427920926
428.163452911836,104.48117860805887
428.63198670958,104.43926329314782
429.100492021902,104.39633758624706
429.568968848776,104.35736300702035
430.037417190176,104.31657919208418
430.505837046074,104.2785156053699
430.974228416444,104.23954084112742
431.44259130126,104.20374817298921
431.910925700494,104.1688940691767
432.37923161412,104.13046970443804
432.847509042111,104.09511972825172
433.315757984441,104.05798062604741
433.783978441083,104.02394724888322
434.25217041201,103.98584017071464
434.720333897195,103.95020108423145
435.188468896613,103.91183456034852
435.656575410236,103.87199253231562
436.124653438037,103.83151174330811
436.592702979991,103.79134797939678
437.06072403607,103.7538130394443
437.528716606247,103.7143794915373
437.996680690496,103.67643515669913
438.464616288791,103.6359787024826
438.932523401105,103.59822095269669
439.40040202741,103.56048977671958
439.868252167681,103.52223455560645
440.33607382189,103.4847217624621
440.803866990011,103.44814020730975
441.271631672018,103.41170673594604
441.739367867883,103.37611583432808
442.207075577581,103.34272709578703
442.674754801084,103.30610907511891
443.142405538365,103.27126134821106
443.610027789398,103.23674398353826
444.077621554157,103.20504996144041
444.545186832615,103.1711272534403
445.012723624744,103.13752471024145
445.480231930519,103.1030113015748
445.947711749912,103.06968400259115
446.415163082898,103.03403141893004
446.882585929449,103.0003098828714
447.349980289539,102.96768600091134
447.817346163141,102.93435476185229
448.284683550228,102.90387227139458
448.751992450774,102.87280378988534
449.219272864752,102.84380688430629
449.686524792135,102.81508828206447
450.153748232897,102.78838485535314
450.620943187011,102.7606795345416
451.088109654451,102.73259421859888
451.555247635189,102.70754342154476
452.0223571292,102.68390475969129
452.489438136455,102.66239924516731
452.95649065693,102.64023421963944
453.423514690597,102.62199634081179
453.890510237429,102.60057732009253
454.3574772974,102.57985406651406
454.824415870483,102.55946970719302
455.291325956651,102.53958402226894
455.758207555878,102.51804575315212
456.225060668138,102.49632747300103
456.691885293403,102.47675669675188
457.158681431646,102.45555616488734
457.625449082842,102.43408969412577
458.092188246963,102.41108740056181
458.558898923983,102.38915664133968
459.025581113875,102.36583008790238
459.492234816613,102.34308408029312
459.958860032169,102.31968386171482
460.425456760518,102.29633623220217
460.892025001632,102.27413202218655
461.358564755485,102.25295801612377
461.82507602205,102.2328026862435
462.291558801301,102.21230238277204
462.75801309321,102.19477818705931
463.224438897752,102.17697693477818
463.690836214899,102.16112298223054
464.157205044625,102.14566189757319
464.623545386903,102.13291796919702
465.089857241706,102.11865477431941
465.556140609009,102.10473919819457
466.022395488784,102.09146804562192
466.488621881004,102.07878670706295
466.954819785643,102.06776250869014
467.420989202674,102.05589777026208
467.887130132071,102.04569935163626
468.353242573807,102.03442951007983
468.819326527855,102.02437233893956
469.285381994188,102.0142022329961
469.751408972781,102.00491569533911
470.217407463605,101.99647641253236
470.683377466635,101.98739794873248
471.149318981844,101.97931667595172
471.615232009206,101.96983767449909
472.081116548693,101.96247186905259
472.546972600278,101.95427095045453
473.012800163937,101.94815575908234
473.47859923964,101.94223803859853
473.944369827363,101.93754831351194
474.410111927078,101.93293561161819
474.875825538758,101.92875235318245
475.341510662377,101.92451288312772
475.807167297909,101.92037382879391
476.272795445326,101.91673273335014
476.738395104603,101.91268523256807
477.203966275711,101.90913536236683
477.669508958625,101.90497169511674
478.135023153318,101.90198034963123
478.600508859764,101.8987398823334
479.065966077935,101.8966069932391
479.531394807805,101.89435167038832
479.996795049347,101.89085696230401
480.462166802535,101.88772883715662
480.927510067342,101.8836732845566
481.392824843741,101.88079724433247
481.858111131706,101.87819371848354
482.32336893121,101.87658475882114
482.788598242226,101.87454809280733
483.253799064728,101.87355950738485
483.718971398688,101.87213257016369
484.184115244082,101.8717825322983
484.64923060088,101.87103377361419
485.114317469058,101.8701922599178
485.579375848588,101.86966229385493
486.044405739444,101.86793439636446
486.509407141599,101.86800049108386
486.974380055027,101.86802924688742
487.439324479699,101.86859388858484
487.904240415591,101.87001691436643
488.369127862676,101.87174396475005
488.833986820926,101.87248302764813
489.298817290315,101.87414132100362
489.763619270817,101.8749862867085
490.228392762404,101.87571478544145
490.69313776505,101.87717364832413
491.157854278729,101.87713878270334
491.622542303413,101.87874558738514
492.087201839077,101.87913066273283
492.551832885693,101.88015643254602
493.016435443234,101.8809227853612
493.481009511675,101.8816601468744
493.945555090988,101.88139654912835
494.410072181147,101.88047658160568
494.874560782125,101.879298187752
495.339020893895,101.87774536619429
495.803452516431,101.87637825382659
496.267855649707,101.8740111296879
496.732230293694,101.87246799409071
497.196576448368,101.86997512300013
497.6608941137,101.86756612332881
498.125183289665,101.86481186968449
498.589443976236,101.86167974816493
499.053676173386,101.85869728839407
499.517879881088,101.85617375959947
499.982055099316,101.8543537454777
500.446201828044,101.85107655034972
500.910320067244,101.84898210617092
501.374409816889,101.84619934532638
501.838471076954,101.84332341563096
502.302503847411,101.83945698180686
502.766508128234,101.83646123082715
503.230483919396,101.83366025347529
503.694431220871,101.83129510636722
504.158350032631,101.82917208072851
504.622240354651,101.82710210217517
505.086102186903,101.82530231049742
505.549935529361,101.82294998789328
506.013740381998,101.82158905866675
506.477516744788,101.81862149380028
506.941264617703,101.8162909653771
507.404984000718,101.8144584162242
507.868674893806,101.81294757215396
508.332337296939,101.81118056454476
508.795971210091,101.80930804776865
509.259576633236,101.80870397184499
509.723153566346,101.80766194353988
510.186702009396,101.80657751818228
510.650221962359,101.804906659254
511.113713425207,101.80297748318083
511.577176397915,101.80038757098555
512.040610880455,101.79768619342632
512.504016872801,101.79444590907858
512.967394374926,101.79136400784303
513.430743386804,101.78821354903543
513.894063908408,101.78512502628068
514.357355939711,101.78284903051507
514.820619480686,101.78002083418826
515.283854531308,101.77831985118314
515.747061091548,101.77564132071129
516.210239161382,101.77208428427203
