测试时间:,20230328 14:49:45
波长(nm)/时间(s),999.9909999999999
392.000810873497,101.69719085853254
392.471537968622,101.69719085853254
392.942236580378,101.69719085853254
393.412906708739,101.69719085853254
393.883548353679,101.69719085853254
394.35416151517,101.69719085853254
394.824746193186,101.69719085853254
395.295302387701,101.69719085853254
395.765830098687,101.69719085853254
396.236329326118,101.69719085853254
396.706800069967,101.69719085853254
397.177242330208,101.69719085853254
397.647656106815,101.69719085853254
398.118041399759,101.69719085853254
398.588398209015,101.69719085853254
399.058726534556,101.69719085853254
399.529026376356,101.69719085853254
399.999297734387,101.69719085853254
400.469540608623,101.69719085853254
400.939754999037,101.69719085853254
401.409940905604,101.69719085853254
401.880098328295,101.69719085853254
402.350227267084,101.69719085853254
402.820327721946,101.69719085853254
403.290399692852,101.69719085853254
403.760443179777,101.69719085853254
404.230458182693,101.69719085853254
404.700444701575,101.69719085853254
405.170402736395,101.69719085853254
405.640332287126,101.69719085853254
406.110233353743,101.69719085853248
406.580105936218,101.70157896380233
407.049950034525,101.70697325794386
407.519765648636,101.71501136161784
407.989552778527,101.72132895397274
408.459311424169,101.72891428142894
408.929041585536,101.73385422250603
409.398743262601,101.73705650081558
409.868416455339,101.74222717696588
410.338061163721,101.74571620052328
410.807677387722,101.75156604137935
411.277265127314,101.75416356706168
411.746824382472,101.75734545165793
412.216355153168,101.76317132189759
412.685857439376,101.7686082518098
413.155331241069,101.7735134350126
413.624776558221,101.77360448645516
414.094193390804,101.77215547957411
414.563581738792,101.77090294685294
415.032941602159,101.77044990708937
415.502272980878,101.77179185742764
415.971575874921,101.77426438169044
416.440850284264,101.77841653806341
416.910096208878,101.78242972854669
417.379313648737,101.78525192279523
417.848502603815,101.7882516266519
418.317663074084,101.7910694654509
418.786795059519,101.79501337075888
419.255898560092,101.79611036072305
419.724973575777,101.79876203328843
420.194020106547,101.80038354160627
420.663038152376,101.80331433055092
421.132027713237,101.80812597156701
421.600988789102,101.81056344549904
422.069921379947,101.81645947151308
422.538825485743,101.8194993057956
423.007701106464,101.82361247509894
423.476548242084,101.82524031987599
423.945366892576,101.82704886080082
424.414157057913,101.82994870748468
424.882918738068,101.82999997521048
425.351651933015,101.83347436927625
425.820356642728,101.83196182218059
426.289032867179,101.83225478366577
426.757680606342,101.82960401226488
427.22629986019,101.82616522483224
427.694890628697,101.82238218527634
428.163452911836,101.8168461522115
428.63198670958,101.8153438709034
429.100492021902,101.81104060324226
429.568968848776,101.80733751323785
430.037417190176,101.80377121379618
430.505837046074,101.79923440845597
430.974228416444,101.79490594673454
431.44259130126,101.78802973727169
431.910925700494,101.7842629845924
432.37923161412,101.77947858592607
432.847509042111,101.77717304624338
433.315757984441,101.7746820096325
433.783978441083,101.77372913415077
434.25217041201,101.77477020900925
434.720333897195,101.77277646758189
435.188468896613,101.77115083675045
435.656575410236,101.76463813341942
436.124653438037,101.75685313749922
436.592702979991,101.74997776936674
437.06072403607,101.74098033012146
437.528716606247,101.7355916695123
437.996680690496,101.72752490198764
438.464616288791,101.7226429526081
438.932523401105,101.71718970597378
439.40040202741,101.71082989128834
439.868252167681,101.7063450895817
440.33607382189,101.69956336611224
440.803866990011,101.69448767681497
441.271631672018,101.6864059057001
441.739367867883,101.68246556875664
442.207075577581,101.67678654489403
442.674754801084,101.67191574245905
443.142405538365,101.66847360686894
443.610027789398,101.6639491185962
444.077621554157,101.66349130688846
444.545186832615,101.66090378078518
445.012723624744,101.66064940708029
445.480231930519,101.66030170235003
445.947711749912,101.66018205199013
446.415163082898,101.66098109029197
446.882585929449,101.66037572707721
447.349980289539,101.66249079345921
447.817346163141,101.66291736542067
448.284683550228,101.66463816631607
448.751992450774,101.66681288349604
449.219272864752,101.66954071575137
449.686524792135,101.67307651911449
450.153748232897,101.67619981341828
450.620943187011,101.68092560457887
451.088109654451,101.68304229979265
451.555247635189,101.68567715632602
452.0223571292,101.68848080281613
452.489438136455,101.68978591318934
452.95649065693,101.69358533766939
453.423514690597,101.69645448257815
453.890510237429,101.69984996747944
454.3574772974,101.7009504983804
454.824415870483,101.70295463742826
455.291325956651,101.70553756930568
455.758207555878,101.70660698858936
456.225060668138,101.70984973874485
456.691885293403,101.71275482591653
457.158681431646,101.71577626933698
457.625449082842,101.71697530458314
458.092188246963,101.71871077671274
458.558898923983,101.7206975877076
459.025581113875,101.72212747682295
459.492234816613,101.72462190626312
459.958860032169,101.72479998158764
460.425456760518,101.7257151592723
460.892025001632,101.72656994052221
461.358564755485,101.72872007627414
461.82507602205,101.73110524831645
462.291558801301,101.73219122496486
462.75801309321,101.73482760166894
463.224438897752,101.73591883777964
463.690836214899,101.73755944602757
464.157205044625,101.73950328693142
464.623545386903,101.74193748258695
465.089857241706,101.74487676899314
465.556140609009,101.74817251818594
466.022395488784,101.75256273055201
466.488621881004,101.7566263908016
466.954819785643,101.76188515046331
467.420989202674,101.76680938192023
467.887130132071,101.77283815678244
468.353242573807,101.78048144510461
468.819326527855,101.7863963851612
469.285381994188,101.79535426683596
469.751408972781,101.80356884432852
470.217407463605,101.8132287218775
470.683377466635,101.82354164747791
471.149318981844,101.8345770662109
471.615232009206,101.84723875015256
472.081116548693,101.85944224470134
472.546972600278,101.8710799780622
473.012800163937,101.88198864747817
473.47859923964,101.89421564812403
473.944369827363,101.90538353601227
474.410111927078,101.91764730360626
474.875825538758,101.93055052675062
475.341510662377,101.94197799651475
475.807167297909,101.9547672411865
476.272795445326,101.96609172857241
476.738395104603,101.97821158216904
477.203966275711,101.98902785200107
477.669508958625,102.00000537900408
478.135023153318,102.01235146365127
478.600508859764,102.02448518220177
479.065966077935,102.03761711866991
479.531394807805,102.05000860771891
479.996795049347,102.06309027446622
480.462166802535,102.07534860336045
480.927510067342,102.08708446603796
481.392824843741,102.09840991028895
481.858111131706,102.10941530209433
482.32336893121,102.12113041845441
482.788598242226,102.13353760027093
483.253799064728,102.14637274909533
483.718971398688,102.15894600958116
484.184115244082,102.1721422565638
484.64923060088,102.18478269179238
485.114317469058,102.19592934871434
485.579375848588,102.20703912319372
486.044405739444,102.21829417752475
486.509407141599,102.2306182169327
486.974380055027,102.24214863364621
487.439324479699,102.25343201049668
487.904240415591,102.26573226788848
488.369127862676,102.27812715814021
488.833986820926,102.29109688744333
489.298817290315,102.30298236218201
489.763619270817,102.31429212221738
490.228392762404,102.32591335778
490.69313776505,102.33668926042608
491.157854278729,102.34816331787452
491.622542303413,102.35915559973752
492.087201839077,102.37070325199511
492.551832885693,102.38171368996557
493.016435443234,102.39343666053591
493.481009511675,102.40525996538972
493.945555090988,102.41717200957703
494.410072181147,102.4300726309979
494.874560782125,102.44242970625116
495.339020893895,102.45480425073318
495.803452516431,102.4659361297098
496.267855649707,102.47766515299784
496.732230293694,102.48908683757075
497.196576448368,102.50109046594994
497.6608941137,102.51360349120263
498.125183289665,102.52603719457211
498.589443976236,102.53883323400676
499.053676173386,102.55120254260602
499.517879881088,102.5630405662999
499.982055099316,102.572915581932
500.446201828044,102.58275398341272
500.910320067244,102.59295537734182
501.374409816889,102.60224634463842
501.838471076954,102.6111367135526
502.302503847411,102.61958802447216
502.766508128234,102.62731946407894
503.230483919396,102.63500990586788
503.694431220871,102.6420107461491
504.158350032631,102.64859260578001
504.622240354651,102.65526584966379
505.086102186903,102.66081787426873
505.549935529361,102.66760476068374
506.013740381998,102.67320053399708
506.477516744788,102.67895704604705
506.941264617703,102.68459870757336
507.404984000718,102.68970295226542
507.868674893806,102.69457276716294
508.332337296939,102.69971151290278
508.795971210091,102.70533879533798
509.259576633236,102.71204031578196
509.723153566346,102.7186099842909
510.186702009396,102.72426837710825
510.650221962359,102.73163686489856
511.113713425207,102.73810602811562
511.577176397915,102.74371957600759
512.040610880455,102.74935564488213
512.504016872801,102.75363586843248
512.967394374926,102.75906717143674
513.430743386804,102.76346351537767
513.894063908408,102.76882248788453
514.357355939711,102.77335213234493
514.820619480686,102.7780023891475
515.283854531308,102.78283205159863
515.747061091548,102.78818062888388
516.210239161382,102.79248514308036
516.673388740781,102.79681639798798
517.136509829719,102.80113687303351
517.59960242817,102.80442661544441
518.062666536107,102.8077151691427
518.525702153504,102.81089574820454
518.988709280333,102.81429841427355
519.451687916567,102.81688176946494
519.914638062182,102.81955904253886
520.377559717148,102.82355735168004
520.840452881441,102.82672727509106
521.303317555033,102.82937831993362
521.766153737898,102.83176239927437
522.228961430008,102.83268963182228
522.691740631338,102.83249717754646
523.154491341861,102.83220205931772
523.61721356155,102.83211413302493
524.079907290377,102.83210223335647
524.542572528318,102.83150277614854
525.005209275344,102.83075492633544
525.46781753143,102.82874810418502
525.930397296549,102.8263940101384
526.392948570673,102.82370255932415
526.855471353777,102.82022185339234
527.317965645834,102.81581912495582
527.780431446816,102.81051422736832
528.242868756698,102.80615983627253
528.705277575453,102.80021699317888
529.167657903054,102.7950336942193
529.630009739474,102.78974039868018
530.092333084686,102.78401186343908
530.554627938665,102.77770748443693
531.016894301383,102.77129619904291
531.479132172814,102.76436360242509
531.941341552931,102.75686050868975
532.403522441707,102.7500807488809
532.865674839116,102.74218860077536
533.327798745131,102.73483085276864
533.789894159725,102.72643814633113
534.251961082872,102.71797550518262
534.713999514546,102.70994004258965
535.176009454718,102.70097919200963
535.637990903364,102.69243931871667
536.099943860455,102.6828957063216
536.561868325966,102.67238598932673
537.02376429987,102.66155274728806
537.485631782139,102.64955475008085
537.947470772748,102.6380550592124
538.40928127167,102.62670515218106
538.871063278878,102.61500951691424
539.332816794346,102.60312128136007
539.794541818046,102.59117466169306
540.256238349952,102.57954403904277
540.717906390038,102.56753282512068
541.179545938277,102.5552988313214
541.641156994641,102.54289493464199
542.102739559105,102.53033502780039
542.564293631642,102.51786011249133
543.025819212226,102.50526627176365
543.487316300828,102.49270355847352
543.948784897423,102.4794011860308
544.410225001985,102.4666580073581
544.871636614486,102.45239602378736
545.333019734899,102.43787039598529
545.7943743632,102.42312482017033
546.255700499359,102.40792426934657
546.716998143351,102.39341392651245
547.17826729515,102.37773043025825
547.639507954728,102.36300481139283
548.100720122058,102.3473824007312
548.561903797116,102.33104810529817
549.023058979872,102.31501917087812
549.484185670301,102.29860427759766
549.945283868377,102.28270525524974
550.406353574072,102.26737397053081
550.86739478736,102.25253959383335
551.328407508214,102.23724969713061
551.789391736608,102.22201116820337
552.250347472514,102.20703818889514
552.711274715907,102.19195413456801
553.172173466759,102.17675695185157
553.633043725044,102.16152446730483
554.093885490736,102.14683122870954
554.554698763807,102.13171514169167
555.015483544231,102.11686394070705
555.476239831981,102.10289844178517
555.93696762703,102.08893594425378
556.397666929353,102.07553393983508
556.858337738922,102.06181286090575
557.31898005571,102.04817748466323
557.779593879691,102.03414104766993
558.240179210839,102.02039052776601
558.700736049126,102.00744047153808
559.161264394526,101.99380876648408
559.621764247013,101.9811239869649
560.082235606559,101.96880556273621
560.542678473137,101.95651719876615
561.003092846723,101.94455646487559
561.463478727287,101.93238081103739
561.923836114805,101.92077242406144
562.384165009249,101.90899834628183
562.844465410593,101.89752269426546
563.304737318809,101.88602574773407
563.764980733872,101.87491758572058
564.225195655755,101.86404687496717
564.68538208443,101.85409180964646
565.145540019872,101.84522143310268
565.605669462054,101.8364438115467
566.065770410948,101.82874560248868
566.525842866529,101.82068238050577
566.985886828769,101.81272416769612
567.445902297643,101.80476078818242
567.905889273123,101.79705734370329
568.365847755182,101.79001345175371
568.825777743795,101.78367568294291
569.285679238933,101.7779838444072
569.745552240572,101.77249585397885
570.205396748683,101.76704196201035
570.665212763241,101.76244717239214
571.125000284219,101.75759602959545
571.584759311589,101.75312272947006
572.044489845326,101.74831193264333
572.504191885403,101.74405081706715
572.963865431792,101.73986572318275
573.423510484468,101.7357870669314
573.883127043404,101.73235198157269
574.342715108573,101.72909742234287
574.802274679948,101.72596977387245
575.261805757503,101.72342440352637
575.721308341211,101.72131237881023
576.180782431045,101.71922861133434
576.640228026979,101.71715586790124
577.099645128986,101.71552167960539
577.55903373704,101.71364947160987
578.018393851113,101.71258837103697
578.47772547118,101.71173541742569
578.937028597213,101.71117539299784
579.396303229185,101.7107649417573
579.855549367071,101.71041847781481
580.314767010843,101.71036002179648
580.773956160475,101.71030328578694
581.23311681594,101.71125685424842
581.692248977211,101.71192134456778
582.151352644262,101.71245649652583
582.610427817067,101.71273777190942
583.069474495597,101.7129864792921
583.528492679828,101.7130340789
583.987482369732,101.713133748287
584.446443565282,101.71348402572191
584.905376266452,101.7138902023953
585.364280473215,101.71395844929026
585.823156185544,101.71428099634237
586.282003403414,101.71439715892454
586.740822126796,101.71466313592991
587.199612355665,101.71546463357609
587.658374089994,101.7165217275273
588.117107329756,101.71707366119931
588.575812074924,101.71837565774736
589.034488325473,101.71957040207084
589.493136081374,101.72104009900275
589.951755342602,101.72276605074204
590.41034610913,101.72461472303479
590.868908380931,101.7266038669556
591.327442157979,101.72803621942049
591.785947440246,101.72930226783001
592.244424227706,101.7311091185127
592.702872520334,101.7325243982553
593.161292318101,101.7340840158379
593.619683620981,101.73535726602225
594.078046428947,101.73640696407696
594.536380741974,101.73739132543037
594.994686560034,101.73846579547754
595.4529638831,101.73946633901583
595.911212711146,101.74042153192818
596.369433044146,101.74105167496239
596.827624882072,101.74143512164717
597.285788224898,101.7421517692073
597.743923072597,101.74240109215572
598.202029425143,101.74320809795016
598.660107282508,101.74352661874676
599.118156644667,101.74325302341639
599.576177511593,101.74336615722797
600.034169883258,101.74297888139054
600.492133759637,101.74280267149926
600.950069140702,101.74253619726399
601.407976026427,101.74280013841731
601.865854416786,101.74294211526873
602.32370431175,101.74274072564492
602.781525711295,101.74284798341748
603.239318615394,101.74220512497469
603.697083024019,101.74120109466915
604.154818937143,101.7397727187857
604.612526354742,101.7385410438426
605.070205276786,101.7370099204103
605.527855703251,101.73537142500861
605.985477634109,101.73383237117463
606.443071069334,101.73142940004274
606.900636008898,101.72950663169952
607.358172452776,101.72739552273347
607.815680400941,101.72514613270636
608.273159853365,101.7225959129857
608.730610810023,101.71957645852036
609.188033270888,101.7166444076203
609.645427235932,101.71343097193113
610.10279270513,101.71061834005913
610.560129678455,101.70766496547807
611.017438155879,101.7048382440839
611.474718137377,101.7020845360436
611.931969622922,101.69948957481044
612.389192612486,101.69724228895278
612.846387106044,101.69478192632982
613.303553103569,101.69284688537634
613.760690605034,101.69067943158078
614.217799610412,101.68859536515576
614.674880119676,101.68644751654726
615.131932132801,101.68361714801881
615.58895564976,101.68099360131058
616.045950670524,101.67771078508696
616.502917195069,101.67452136854213
616.959855223368,101.67142279505066
617.416764755393,101.66848714956696
617.873645791118,101.66533454436737
618.330498330517,101.66184402376162
618.787322373562,101.65841747784047
619.244117920227,101.6551993738076
619.700884970486,101.6523287653523
620.157623524311,101.64910066152302
620.614333581677,101.64594698870522
621.071015142556,101.6428291594696
621.527668206922,101.63993253827283
621.984292774747,101.63736948900903
622.440888846007,101.63448210974784
622.897456420673,101.63199047285323
623.353995498719,101.62926086731663
623.810506080119,101.62643295884749
624.266988164845,101.62390649779907
624.723441752872,101.62146819010484
625.179866844171,101.61928204214199
625.636263438718,101.61700416637863
626.092631536485,101.6144454753632
626.548971137445,101.61188218502096
627.005282241573,101.6096861485738
627.46156484884,101.60753624341332
627.917818959221,101.60562030306112
628.374044572688,101.60379816014346
628.830241689216,101.60191593792665
629.286410308777,101.60015924385422
629.742550431345,101.598717532364
630.198662056893,101.59742497919274
630.654745185395,101.59640716161296
631.110799816824,101.5958659966145
631.566825951152,101.59582646475727
632.022823588354,101.59572973770535
632.478792728404,101.59602026977225
632.934733371273,101.59678849459826
633.390645516936,101.59761232106942
633.846529165365,101.59878095550071
