测试时间:,20230328 14:57:52
波长(nm)/时间(s),393.907
392.000810873497,107.80930824393496
392.471537968622,107.80930824393496
392.942236580378,107.80930824393496
393.412906708739,107.80930824393496
393.883548353679,107.80930824393496
394.35416151517,107.80930824393496
394.824746193186,107.80930824393496
395.295302387701,107.80930824393496
395.765830098687,107.80930824393496
396.236329326118,107.80930824393496
396.706800069967,107.80930824393496
397.177242330208,107.80930824393496
397.647656106815,107.80930824393496
398.118041399759,107.80930824393496
398.588398209015,107.80930824393496
399.058726534556,107.80930824393496
399.529026376356,107.80930824393496
399.999297734387,107.80930824393496
400.469540608623,107.80930824393496
400.939754999037,107.80930824393496
401.409940905604,107.80930824393496
401.880098328295,107.80930824393496
402.350227267084,107.80930824393496
402.820327721946,107.80930824393496
403.290399692852,107.80930824393496
403.760443179777,107.80930824393496
404.230458182693,107.80930824393496
404.700444701575,107.80930824393496
405.170402736395,107.80930824393496
405.640332287126,107.80930824393496
406.110233353743,107.80930824393492
406.580105936218,107.86130670667012
407.049950034525,107.91253095054098
407.519765648636,107.96075201572009
407.989552778527,108.0093376280123
408.459311424169,108.05752998243346
408.929041585536,108.10752197911606
409.398743262601,108.15761122907419
409.868416455339,108.20376656813643
410.338061163721,108.24863008196951
410.807677387722,108.29088431379934
411.277265127314,108.33172447823468
411.746824382472,108.37486006228426
412.216355153168,108.41843989610256
412.685857439376,108.4575779936369
413.155331241069,108.49311749342988
413.624776558221,108.5253275019352
414.094193390804,108.55825043669842
414.563581738792,108.58843203274418
415.032941602159,108.6224626633825
415.502272980878,108.655178810642
415.971575874921,108.68511628599342
416.440850284264,108.71227946565054
416.910096208878,108.74038070682312
417.379313648737,108.76659979920228
417.848502603815,108.79368027741708
418.317663074084,108.82264731593288
418.786795059519,108.8438851160643
419.255898560092,108.8625261790176
419.724973575777,108.87822978954955
420.194020106547,108.89299447432205
420.663038152376,108.90597382638026
421.132027713237,108.91673582160722
421.600988789102,108.92917959336677
422.069921379947,108.93989566553795
422.538825485743,108.94746949415547
423.007701106464,108.95461207580504
423.476548242084,108.9629666714153
423.945366892576,108.96787908384059
424.414157057913,108.9756520854793
424.882918738068,108.9811397558936
425.351651933015,108.98292651724063
425.820356642728,108.98411943370105
426.289032867179,108.98292440278621
426.757680606342,108.97990156177207
