测试时间:,20230328 15:00:10
波长(nm)/时间(s),501.984
392.000810873497,107.78041336974637
392.471537968622,107.78041336974637
392.942236580378,107.78041336974637
393.412906708739,107.78041336974637
393.883548353679,107.78041336974637
394.35416151517,107.78041336974637
394.824746193186,107.78041336974637
395.295302387701,107.78041336974637
395.765830098687,107.78041336974637
396.236329326118,107.78041336974637
396.706800069967,107.78041336974637
397.177242330208,107.78041336974637
397.647656106815,107.78041336974637
398.118041399759,107.78041336974637
398.588398209015,107.78041336974637
399.058726534556,107.78041336974637
399.529026376356,107.78041336974637
399.999297734387,107.78041336974637
400.469540608623,107.78041336974637
400.939754999037,107.78041336974637
401.409940905604,107.78041336974637
401.880098328295,107.78041336974637
402.350227267084,107.78041336974637
402.820327721946,107.78041336974637
403.290399692852,107.78041336974637
403.760443179777,107.78041336974637
404.230458182693,107.78041336974637
404.700444701575,107.78041336974637
405.170402736395,107.78041336974637
405.640332287126,107.78041336974637
406.110233353743,107.78041336974633
406.580105936218,107.8531453633847
407.049950034525,107.9248654445062
407.519765648636,107.99824551129521
407.989552778527,108.06645858705798
408.459311424169,108.13329763245488
408.929041585536,108.19668168934817
409.398743262601,108.25626964616565
409.868416455339,108.31844349481833
410.338061163721,108.3714195857191
410.807677387722,108.42460162607689
411.277265127314,108.4704896352731
411.746824382472,108.51334170479964
412.216355153168,108.55037970859509
412.685857439376,108.58835290546659
413.155331241069,108.62463648872041
413.624776558221,108.66187162737783
414.094193390804,108.69591832656002
414.563581738792,108.72712878590197
415.032941602159,108.7628212753254
415.502272980878,108.7928520831718
415.971575874921,108.82694700490275
416.440850284264,108.85866442794065
416.910096208878,108.88741963844109
417.379313648737,108.91777346263733
417.848502603815,108.94615457703647
418.317663074084,108.97342854952517
418.786795059519,108.99920518045658
419.255898560092,109.02673572429998
419.724973575777,109.05072533872554
420.194020106547,109.07497391007352
420.663038152376,109.09441630461615
421.132027713237,109.1171313665964
421.600988789102,109.13289930067948
422.069921379947,109.15010537426956
422.538825485743,109.16743920846011
423.007701106464,109.18322193888473
423.476548242084,109.19599034528147
423.945366892576,109.20581507078556
424.414157057913,109.21503027369253
424.882918738068,109.21758178010326
425.351651933015,109.22480727943183
425.820356642728,109.22913455350131
426.289032867179,109.23055187528381
426.757680606342,109.22498179141962
427.22629986019,109.22096251914174
427.694890628697,109.2165446346477
428.163452911836,109.20982623131745
428.63198670958,109.20590804862763
429.100492021902,109.19649636133947
429.568968848776,109.18703896341934
430.037417190176,109.17101253792245
430.505837046074,109.15701619549795
430.974228416444,109.14190153607319
431.44259130126,109.1264873798927
431.910925700494,109.11041786380562
432.37923161412,109.09126968372188
432.847509042111,109.0744070078721
433.315757984441,109.05845062763906
433.783978441083,109.04629317025011
434.25217041201,109.03158617793946
434.720333897195,109.01898565388247
435.188468896613,109.00739736143117
435.656575410236,108.99642771671827
436.124653438037,108.98220466572906
436.592702979991,108.96924022460053
437.06072403607,108.95809635557222
437.528716606247,108.9495287564655
437.996680690496,108.94478741179802
438.464616288791,108.94064613254173
438.932523401105,108.94008160629501
439.40040202741,108.93864736475498
439.868252167681,108.9375529597278
440.33607382189,108.93599408014575
440.803866990011,108.93818068291273
441.271631672018,108.93933194071704
441.739367867883,108.94539753757093
442.207075577581,108.94914124550932
442.674754801084,108.95634225374599
443.142405538365,108.96752287416828
443.610027789398,108.97609186730075
444.077621554157,108.98800458282592
444.545186832615,108.99806668830131
445.012723624744,109.00875318180864
445.480231930519,109.01877190155095
445.947711749912,109.02970818095784
446.415163082898,109.04138748644513
446.882585929449,109.05410946378558
447.349980289539,109.06844959239643
447.817346163141,109.08255420346465
448.284683550228,109.10017789066733
448.751992450774,109.11477554506611
449.219272864752,109.13321999584853
449.686524792135,109.14924151528857
450.153748232897,109.16688274399078
450.620943187011,109.18597404985653
451.088109654451,109.20580550563729
451.555247635189,109.22599091181105
452.0223571292,109.24583561064296
452.489438136455,109.26784877904309
452.95649065693,109.28965733032064
453.423514690597,109.31551809649636
453.890510237429,109.34307962279564
454.3574772974,109.37298424496943
454.824415870483,109.40304487759128
455.291325956651,109.4345465277241
455.758207555878,109.46492276013964
456.225060668138,109.49551247019411
456.691885293403,109.52790242861786
457.158681431646,109.56153228631112
457.625449082842,109.59624121914038
458.092188246963,109.63063216088412
458.558898923983,109.66652804034175
459.025581113875,109.70271687992675
459.492234816613,109.74175207380107
459.958860032169,109.7816125634977
460.425456760518,109.82201826809123
460.892025001632,109.86133963009596
461.358564755485,109.89946391236583
461.82507602205,109.93744768135662
462.291558801301,109.97437817057272
462.75801309321,110.01404712739162
463.224438897752,110.05365429199827
463.690836214899,110.09453502783107
464.157205044625,110.13360967463129
464.623545386903,110.17558580802277
465.089857241706,110.21830616230368
465.556140609009,110.26213451417931
466.022395488784,110.3078834110407
466.488621881004,110.35127262199556
466.954819785643,110.39726966443725
467.420989202674,110.44300223145383
467.887130132071,110.49131091368724
468.353242573807,110.54155643243323
468.819326527855,110.59461182957574
469.285381994188,110.64834467019803
469.751408972781,110.70480746720837
470.217407463605,110.7616015292112
470.683377466635,110.81956087761775
471.149318981844,110.87965474297262
471.615232009206,110.94090016406507
472.081116548693,111.00507999070032
472.546972600278,111.07074279891654
473.012800163937,111.13848520190784
473.47859923964,111.20786855606899
473.944369827363,111.27828777313735
474.410111927078,111.3498688047505
474.875825538758,111.42476681659299
475.341510662377,111.50069580945238
475.807167297909,111.57815472490255
476.272795445326,111.65797218049778
476.738395104603,111.73731093163875
477.203966275711,111.8201026041441
477.669508958625,111.90288002655562
478.135023153318,111.98862279976198
478.600508859764,112.07474473755937
479.065966077935,112.16128212370562
479.531394807805,112.24833004805501
479.996795049347,112.33572832270868
480.462166802535,112.42572128225267
