测试时间:,20230328 14:53:55
波长(nm)/时间(s),500.494
392.000810873497,103.41564476086774
392.471537968622,103.41564476086774
392.942236580378,103.41564476086774
393.412906708739,103.41564476086774
393.883548353679,103.41564476086774
394.35416151517,103.41564476086774
394.824746193186,103.41564476086774
395.295302387701,103.41564476086774
395.765830098687,103.41564476086774
396.236329326118,103.41564476086774
396.706800069967,103.41564476086774
397.177242330208,103.41564476086774
397.647656106815,103.41564476086774
398.118041399759,103.41564476086774
398.588398209015,103.41564476086774
399.058726534556,103.41564476086774
399.529026376356,103.41564476086774
399.999297734387,103.41564476086774
400.469540608623,103.41564476086774
400.939754999037,103.41564476086774
401.409940905604,103.41564476086774
401.880098328295,103.41564476086774
402.350227267084,103.41564476086774
402.820327721946,103.41564476086774
403.290399692852,103.41564476086774
403.760443179777,103.41564476086774
404.230458182693,103.41564476086774
404.700444701575,103.41564476086774
405.170402736395,103.41564476086774
405.640332287126,103.41564476086774
406.110233353743,103.41564476086769
406.580105936218,103.45245559868833
407.049950034525,103.48649546282259
407.519765648636,103.52255037444361
407.989552778527,103.5554129101282
408.459311424169,103.58866706938092
408.929041585536,103.62103456484618
409.398743262601,103.65390533080472
409.868416455339,103.68641537209717
410.338061163721,103.71841617967284
410.807677387722,103.7508706855161
411.277265127314,103.7811553706474
411.746824382472,103.81030797398219
412.216355153168,103.83775299797229
412.685857439376,103.86527727762878
413.155331241069,103.88940640850551
413.624776558221,103.91229047833251
414.094193390804,103.93551674944665
414.563581738792,103.95748702592154
415.032941602159,103.98144926526575
415.502272980878,104.00268866164882
415.971575874921,104.0214426074446
416.440850284264,104.04125793605643
416.910096208878,104.06095833604566
417.379313648737,104.08281640444382
417.848502603815,104.10319533999399
418.317663074084,104.1229936513791
418.786795059519,104.14349817659244
419.255898560092,104.16022523856977
419.724973575777,104.17563652348781
420.194020106547,104.19269928126363
420.663038152376,104.20751361404274
421.132027713237,104.2205383768295
421.600988789102,104.23360751806842
422.069921379947,104.24594437448766
422.538825485743,104.25734314381333
423.007701106464,104.26728477960903
423.476548242084,104.27509722120952
423.945366892576,104.27995987345606
424.414157057913,104.28388953648971
424.882918738068,104.28780157844494
425.351651933015,104.28983494716314
425.820356642728,104.29081556337714
426.289032867179,104.29238589413006
426.757680606342,104.29033849865712
427.22629986019,104.28799688393123
427.694890628697,104.28732865820888
428.163452911836,104.2857918652463
428.63198670958,104.28101942614504
429.100492021902,104.27826209019254
429.568968848776,104.27508785831577
430.037417190176,104.27339050299652
430.505837046074,104.26917176057472
430.974228416444,104.26620959611428
431.44259130126,104.26131311060509
431.910925700494,104.25627985920391
432.37923161412,104.25425151765701
432.847509042111,104.25232342876717
433.315757984441,104.25261428054314
433.783978441083,104.25624619231694
434.25217041201,104.26121915580151
434.720333897195,104.26425828576382
435.188468896613,104.2677499027455
435.656575410236,104.27317871120431
436.124653438037,104.27620182074065
436.592702979991,104.28281004529178
437.06072403607,104.28919484905934
437.528716606247,104.2976446130587
437.996680690496,104.3069329351171
438.464616288791,104.31725444651232
438.932523401105,104.32715898063393
439.40040202741,104.33749480557465
439.868252167681,104.34766044383638
440.33607382189,104.35617600180814
440.803866990011,104.3644105265947
441.271631672018,104.37429982503812
441.739367867883,104.3875835212026
442.207075577581,104.4036864365425
442.674754801084,104.42033388679715
443.142405538365,104.43792669304861
443.610027789398,104.45381742753676
444.077621554157,104.46927937102555
444.545186832615,104.48707066796923
445.012723624744,104.50458848994302
